Cluster ID,confidence_score,,cartodb_id,the_geom,uid,idold,idagency,facname,addressnum,streetname,address,city,boro,borocode,zipcode,latitude,longitude,xcoord,ycoord,bin,bbl,commboard,council,censtract,nta,facdomain,facgroup,facsubgrp,factype,capacity,util,captype,utilrate,area,areatype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,datasource,dataname,dataurl,datadate,pgtable,uid_merged,canonical_,canonical_capacity,canonical_proptype,canonical_city,canonical_area,canonical_cartodb_id,canonical_censtract,canonical_uid,canonical_latitude,canonical_nta,canonical_pgtable,canonical_util,canonical_the_geom,canonical_overlevel,canonical_addressnum,canonical_dataname,canonical_facdomain,canonical_longitude,canonical_overagency,canonical_boro,canonical_facname,canonical_captype,canonical_opabbrev,canonical_facgroup,canonical_optype,canonical_dataurl,canonical_address,canonical_bin,canonical_datadate,canonical_ycoord,canonical_uid_merged,canonical_borocode,canonical_commboard,canonical_council,canonical_idagency,canonical_zipcode,canonical_opname,canonical_streetname,canonical_overabbrev,canonical_utilrate,canonical_idold,canonical_facsubgrp,canonical_factype,canonical_xcoord,canonical_bbl,canonical_datasource,canonical_areatype
3223,,2958,2318,0101000020E6100000912C6002B78C52C0E23E726BD2434440,9184,,,City Owned Property,,,Vernon Avenue,Staten Island,Staten Island,5,10309.0,40.529859,-74.19867,929021.9999,132381.0001,,5068550060.0,503.0,51,20804,SI32,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3224,,2959,2319,0101000020E610000006D9B27C5D7A52C0533F6F2A526F4440,5575,,,Kingsbridge Bus Depot-Mabstoam,4055,9 Avenue,4055 9 Avenue,New York,Manhattan,1,10034.0,40.869695,-73.911956,1008600.7292,256143.2153,1075612.0,1021970001.0,112.0,10,29900,MN01,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3225,,2960,2320,0101000020E6100000DF516342CC7452C0616BB6F2926B4440,8152,,,City Owned Property,,,Bruckner Boulevard,Bronx,Bronx,2,10465.0,40.840422,-73.824967,1032680.9999,245514.0002,,2054070007.0,210.0,13,27401,BX10,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3226,,2961,2321,0101000020E6100000BB7F2C44877052C0F7AC6BB41C4E4440,15649,,,Norton Ave,,,Norton Avenue,Far Rockaway,Queens,4,11691.0,40.610251,-73.758256,1051370.9999,161700.0001,,4156690010.0,414.0,31,103201,QN15,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Small Business Services,NYCSBS,NYCSBS: City,NYC Department of Small Business Services,NYCSBS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3227,,2962,2322,0101000020E6100000554FE61F7D7B52C0A2629CBF09534440,5158,,,City Owned Property,,,Utica Avenue,Brooklyn,Brooklyn,3,11203.0,40.648735,-73.929512,1003809.9999,175636.0002,,3047220147.0,317.0,45,86200,BK96,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3228,,2963,2323,0101000020E61000008658FD11867452C07EE36BCF2C4D4440,3281,,,Broad Channel Canal Lot,10,14 Road,10 14 Road,Far Rockaway,Queens,4,11693.0,40.60293,-73.820683,1034043.442,158991.0773,4297094.0,4153190030.0,414.0,32,107201,QN10,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3229,,2964,2324,0101000020E610000006D671FC507452C054909F8D5C4B4440,558,,,City Owned Property,,,Beach 92 Street,Far Rockaway,Queens,4,11693.0,40.588762,-73.817443,1034954.0,153831.0001,,4161090050.0,414.0,32,94202,QN12,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3230,,2965,2325,0101000020E610000005DEC9A7C77052C0E7E44526E0554440,13071,,,Bed Of 141st Avenue,141,Avenue,141 Avenue,Springfield Gardens,Queens,4,11413.0,40.670903,-73.762186,1050219.9999,183793.9999,,4130390023.0,412.0,31,33000,QN02,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3231,,2966,2326,0101000020E610000073B8567BD87552C07F86376BF06E4440,5640,,,City Owned Property,,,Woodhull Avenue,Bronx,Bronx,2,10469.0,40.866712,-73.841338,1028134.0001,255084.0001,,2045350029.0,211.0,13,36000,BX31,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3232,,2967,2327,0101000020E61000006281AFE8D67252C02506819543654440,14988,,,Utopia Parkway,12,Road,12 Road,,Queens,4,,40.791125,-73.794367,1041190.0,227572.0,,4046080080.0,,19,99100,,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3233,,2968,2328,0101000020E6100000335184D4ED7452C04B581B63275A4440,1833,,,City Owned Property,85,Avenue,85 Avenue,Kew Gardens,Queens,4,11415.0,40.704327,-73.827016,1032211.9999,195928.9999,,4092400127.0,409.0,29,14000,QN60,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3234,,2969,2329,0101000020E61000003DD7F7E1207B52C0611C5C3AE6604440,11532,,,Kaufman Studios,35-23,35 Avenue,35-23 35 Avenue,Astoria,Queens,4,11106.0,40.757026,-73.923882,1005338.0001,215091.0,,4006430100.0,401.0,26,5700,QN70,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,NYCEDC: City,NYC Economic Development Corporation,NYCEDC,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3235,,2970,2330,0101000020E6100000D6FD63213A7C52C03A048E041A584440,23309,,,City Owned Property,,,Quincy Street,Brooklyn,Brooklyn,3,11221.0,40.688294,-73.941048,1000599.0001,190045.9999,,3018060069.0,303.0,36,27900,BK35,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3236,,2971,2331,0101000020E6100000CA6ABA9EE87652C0A69D9ACB0D5C4440,21263,,,White Pot Junction R.O.W-Inrem,,,Selfridge Street,Forest Hills,Queens,4,11375.0,40.719171,-73.857948,1023627.0,201322.0,,4031500094.0,406.0,29,70900,QN17,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3237,,2972,2332,0101000020E61000001C08C902267F52C00B7A6F0C014A4440,1746,,,City Owned Property,,,West 20 Street,Brooklyn,Brooklyn,3,11224.0,40.578157,-73.986695,987946.0001,149915.0001,,3070190181.0,313.0,47,32600,BK21,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3238,,2973,2333,0101000020E610000059164CFC517C52C08BFA2477D8584440,6934,,,Safe Star,217,Hart Street,217 Hart Street,Brooklyn,Brooklyn,3,11206.0,40.694106,-73.942504,1000194.0691,192163.063,3049230.0,3017690072.0,303.0,36,28300,BK35,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Human Resources Administration/Department of Social Services,NYCHRA/DSS,NYCHRA/DSS: City,NYC Human Resources Administration/Department of Social Services,NYCHRA/DSS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3239,,2974,2334,0101000020E610000026FBE769C07652C0778192020B724440,20295,,,City Owned Property,766,East 231 Street,766 East 231 Street,Bronx,Bronx,2,10466.0,40.890961,-73.855494,1024204.0001,263912.0001,,2048440082.0,212.0,12,42200,BX44,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3240,,2975,2335,0101000020E6100000DE7536E49F7952C0AA0F24EF1C564440,42830,,,E Bklyn Indust'L Park-Site 17,279,Glenmore Avenue,279 Glenmore Avenue,Brooklyn,Brooklyn,3,11207.0,40.672758,-73.900384,1011882.9998,184396.0,,,305.0,37,114400,BK85,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,NYCEDC: City,NYC Economic Development Corporation,NYCEDC,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3241,,2976,2336,0101000020E6100000DBDC989EB07752C0EF37DA71C3614440,3155,,,City Owned Property,100,Street,100 Street,East Elmhurst,Queens,4,11369.0,40.763777,-73.870155,1020218.9999,217568.0,,4013730023.0,403.0,21,36700,QN27,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3242,,2977,2337,0101000020E610000087DC0C37E07652C0A1A2EA573A5B4440,23786,,,White Pot Junction R.O.W,92-09,Metropolitan Avenue,92-09 Metropolitan Avenue,Forest Hills,Queens,4,11375.0,40.712718,-73.857435,1023773.0,198971.0001,,,406.0,29,70300,QN18,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3243,,2978,2338,0101000020E61000009D4CDC2A887452C01EE21FB6F45C4440,1822,,,City Owned Property,,,Vleigh Place,Flushing,Queens,4,11367.0,40.726218,-73.820811,1033916.0001,203908.0,,4066600029.0,408.0,24,77907,QN37,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3244,,2979,2339,0101000020E61000004C512E8D5F7C52C082C5E1CCAF684440,8726,,,"Strivers Row""""",223,West  138 Street,223 West  138 Street,New York,Manhattan,1,10030.0,40.817865,-73.943332,999935.2816,237252.464,1060282.0,1020240020.0,110.0,9,23000,MN03,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3245,,2980,2340,0101000020E610000095456117457252C086E464E2566B4440,11319,,,City Owned Property,,,Rochelle Street,Bronx,Bronx,2,10464.0,40.838589,-73.785467,1043612.149,244870.7285,,2056250355.0,210.0,13,51600,BX10,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3246,,2981,2342,0101000020E6100000849F38807E7152C0834D9D47C5554440,10976,,,City Owned Property,142,Avenue,142 Avenue,Jamaica,Queens,4,11434.0,40.670083,-73.773346,1047124.9999,183486.9999,,4123170141.0,412.0,31,29400,QN02,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3247,,2982,2343,0101000020E61000005A9BC6F65A7C52C054C6BFCFB8684440,6059,,,"Strivers Row""""",220,West  139 Street,220 West  139 Street,New York,Manhattan,1,10030.0,40.81814,-73.943052,1000012.5194,237352.7839,1060303.0,1020240044.0,110.0,9,23000,MN03,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3248,,2983,2344,0101000020E6100000CFA3E2FF8E7B52C0D50451F7014C4440,10844,,,City Owned Property,,,Ebony Ct,Brooklyn,Brooklyn,3,11235.0,40.59381,-73.930603,1003523.0002,155625.0002,,3089460100.0,,46,62800,,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3249,,2984,2345,0101000020E6100000E199D024B17952C0BF61A2410A564440,10773,,,East Brooklyn Industrial Park,250,Glenmore Avenue,250 Glenmore Avenue,Brooklyn,Brooklyn,3,11207.0,40.672188,-73.901437,1011591.0001,184188.0001,,3037150012.0,305.0,37,114400,BK85,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,NYCEDC: City,NYC Economic Development Corporation,NYCEDC,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3250,,2985,2346,0101000020E61000008942CBBA7F7352C0F4A8F8BF23644440,8386,,,City Owned Property,,,Francis Lewis Blvd,Whitestone,Queens,4,11357.0,40.782341,-73.804671,1038344.0001,224365.0001,,4047470125.0,407.0,19,102900,QN49,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3251,,2986,2347,0101000020E6100000D0251C7A8B7952C0416667D13B534440,9554,,,Flatlands Industrial Park,,,Turnbull Avenue,Brooklyn,Brooklyn,3,11236.0,40.650263,-73.899138,1012238.0001,176201.0,,3081520300.0,318.0,42,109800,BK82,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Economic Development Corporation,NYCEDC,NYCEDC: City,NYC Economic Development Corporation,NYCEDC,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3252,,2987,2348,0101000020E61000001E32E543507152C08F1A13622E4D4440,21833,,,City Owned Property,,,Bay 32 Street,Far Rockaway,Queens,4,11691.0,40.602978,-73.770524,1047971.9244,159040.8857,,4157280125.0,,31,100802,,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS: City,NYC Department of Citywide Administrative Services,NYCDCAS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,0.0434215,2988,2349,0101000020E61000002DE92807B37A52C03B18B14F006D4440,13311,,,Proposed Yw-YMCA Playlot,1793,Montgomery Avenue,1793 Montgomery Avenue,Bronx,Bronx,2,10453.0,40.851572,-73.917177,1007163.0001,249539.0,,2028770531.0,205.0,14,20502,BX36,Administration of Government,Other Property,Miscellaneous Use,No Use-Vacant Land,,,,,,,City Owned,Public,NYC Administration for Childrens Services,NYCACS,NYCACS: City,NYC Administration for Childrens Services,NYCACS,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2016-10-20,dcas_facilities_colp,,b'3967',b'',b'city owned',b'brooklyn',b'',b'3324',b'38100',b'2988',b'40.681188',b'bk61',b'dcas_facilities_colp',b'',b'0101000020e61000006a166877487b52c0bd361b2b31574440',b'nycdcas: city',b'',b'nycdcas: city owned and leased properties',b'administration of government',b'-73.926298',b'nyc department of citywide administrative services',b'brooklyn',b'city owned property',b'',b'nycdcas',b'other property',b'public',b'nycdcas: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page',b'bainbridge street',b'',b'nycdcas: 2016-10-20',b'187460.0001',b'',b'3',b'303.0',b'36',b'',b'11233.0',b'nyc department of citywide administrative services',b'',b'nycdcas',b'',b'',b'miscellaneous use',b'no use-vacant land',b'1004692.0001',b'3016870141.0',b'nycdcas',b''
